latitude,longitude,population
19.9245833,-99.5331944,1.222883
19.9440278,-99.5529167,1.222883
19.9284722,-99.5409722,1.222883
19.9434722,-99.5604167,1.222883
19.9448611,-99.5570833,1.222883
19.9401389,-99.5151389,1.222883
19.9006944,-99.5906944,1.222883
19.9354167,-99.4948611,1.222883
19.9348611,-99.5123611,1.222883
19.92875,-99.52625,1.222883
19.9209722,-99.5640278,1.222883
19.9109722,-99.5756944,1.222883
19.9381944,-99.5309722,1.222883
19.9445833,-99.5504167,1.222883
19.9370833,-99.5204167,1.222883
19.9326389,-99.5120833,1.222883
19.9426389,-99.5656944,1.222883
19.9395833,-99.5495833,1.222883
19.9148611,-99.5545833,1.222883
19.9398611,-99.5309722,1.222883
19.9343056,-99.5081944,1.222883
19.8926389,-99.5651389,1.222883
19.9254167,-99.55125,1.222883
19.9290278,-99.52125,1.222883
19.93125,-99.5259722,1.222883
19.8959722,-99.5501389,1.222883
19.9323611,-99.4904167,1.222883
19.9395833,-99.5476389,1.222883
19.9179167,-99.5973611,1.222883
19.9390278,-99.5145833,1.222883
19.9318056,-99.5234722,1.222883
19.9293056,-99.5248611,1.222883
19.9290278,-99.5173611,1.222883
19.9426389,-99.5518056,1.222883
19.9406944,-99.5365278,1.222883
19.9048611,-99.5715278,1.222883
19.9170833,-99.5759722,1.222883
19.86875,-99.5495833,1.222883
19.9326389,-99.4904167,1.222883
19.9429167,-99.5548611,1.222883
19.9231944,-99.5509722,1.222883
19.9315278,-99.51625,1.222883
19.9379167,-99.5459722,1.222883
19.9218056,-99.5793056,1.222883
19.9006944,-99.5701389,1.222883
19.8956944,-99.5745833,1.222883
19.9254167,-99.5445833,1.222883
19.9379167,-99.5179167,1.222883
19.9348611,-99.53375,1.222883
19.9095833,-99.5723611,1.222883
19.8951389,-99.5668056,1.222883
19.9223611,-99.5781944,1.222883
19.9304167,-99.5415278,1.222883
19.8820833,-99.5576389,1.222883
19.91125,-99.5548611,1.222883
19.9043056,-99.5479167,1.222883
19.9420833,-99.5370833,1.222883
19.9143056,-99.5520833,1.222883
19.9301389,-99.5168056,1.222883
19.9315278,-99.51875,1.222883
19.9265278,-99.4965278,1.222883
19.9376389,-99.5459722,1.222883
19.9479167,-99.5529167,1.222883
19.9351389,-99.52125,1.222883
19.92375,-99.5668056,1.222883
19.9018056,-99.5693056,1.222883
19.9259722,-99.5331944,1.222883
19.8818056,-99.5543056,1.222883
19.9404167,-99.5315278,1.222883
19.9195833,-99.5365278,1.222883
19.9165278,-99.5768056,1.222883
19.9081944,-99.5559722,1.222883
19.9379167,-99.4873611,1.222883
19.9343056,-99.5459722,1.222883
19.91875,-99.5356944,1.222883
19.9290278,-99.5598611,1.222883
19.8901389,-99.5954167,1.222883
19.9440278,-99.4868056,1.222883
19.9368056,-99.5173611,1.222883
19.9406944,-99.5620833,1.222883
19.9301389,-99.5179167,1.222883
19.9031944,-99.5479167,1.222883
19.9351389,-99.5401389,1.222883
19.9381944,-99.49125,1.222883
19.9409722,-99.4909722,1.222883
19.93375,-99.4909722,1.222883
19.94125,-99.54125,1.222883
19.8943056,-99.55625,1.222883
19.9176389,-99.5973611,1.222883
19.9373611,-99.5609722,1.222883
19.9354167,-99.5465278,1.222883
19.9218056,-99.5401389,1.222883
19.8956944,-99.5501389,1.222883
19.9404167,-99.5318056,1.222883
19.9401389,-99.5129167,1.222883
19.9368056,-99.5431944,1.222883
19.9384722,-99.54625,1.222883
19.9456944,-99.56625,1.222883
19.9329167,-99.5154167,1.222883
19.8970833,-99.5670833,1.222883
19.9406944,-99.5634722,1.222883
19.9373611,-99.5620833,1.222883
19.9379167,-99.5201389,1.222883
19.92125,-99.5356944,1.222883
19.9329167,-99.55375,1.222883
19.9106944,-99.5559722,1.222883
19.9409722,-99.5645833,1.222883
19.8959722,-99.5743056,1.222883
19.9320833,-99.5123611,1.222883
19.9376389,-99.5401389,1.222883
19.9284722,-99.5579167,1.222883
19.8868056,-99.5590278,1.222883
19.9059722,-99.5598611,1.222883
19.9431944,-99.4909722,1.222883
19.9256944,-99.5443056,1.222883
19.9206944,-99.5398611,1.222883
19.9415278,-99.5365278,1.222883
19.9098611,-99.5720833,1.222883
19.9356944,-99.5206944,1.222883
19.92125,-99.5626389,1.222883
19.9295833,-99.4973611,1.222883
19.9320833,-99.4995833,1.222883
19.9384722,-99.5579167,1.222883
19.9184722,-99.5376389,1.222883
19.9434722,-99.5398611,1.222883
19.9295833,-99.5259722,1.222883
19.9318056,-99.5406944,1.222883
19.9218056,-99.5354167,1.222883
19.87875,-99.5548611,1.222883
19.9345833,-99.5234722,1.222883
19.9379167,-99.4934722,1.222883
19.9126389,-99.5623611,1.222883
19.9268056,-99.5229167,1.222883
19.94125,-99.5195833,1.222883
19.9431944,-99.5598611,1.222883
19.9354167,-99.5223611,1.222883
19.9276389,-99.5406944,1.222883
19.9306944,-99.5479167,1.222883
19.9284722,-99.54125,1.222883
19.9406944,-99.5520833,1.222883
19.8998611,-99.5468056,1.222883
19.9318056,-99.52125,1.222883
19.9348611,-99.55125,1.222883
19.9309722,-99.52375,1.222883
19.9215278,-99.5409722,1.222883
19.8915278,-99.5423611,1.222883
19.9359722,-99.5601389,1.222883
19.9479167,-99.4934722,1.222883
19.92125,-99.5393056,1.222883
19.9095833,-99.5684722,1.222883
19.9348611,-99.5243056,1.222883
19.9409722,-99.5276389,1.222883
19.9393056,-99.5245833,1.222883
19.9426389,-99.5523611,1.222883
19.9298611,-99.5393056,1.222883
19.9473611,-99.5545833,1.222883
19.9476389,-99.4909722,1.222883
19.9251389,-99.5570833,1.222883
19.9381944,-99.5593056,1.222883
19.8965278,-99.5501389,1.222883
19.9484722,-99.5576389,1.222883
19.9318056,-99.4956944,1.222883
19.9359722,-99.5456944,1.222883
19.9384722,-99.5604167,1.222883
19.8984722,-99.5654167,1.222883
19.93625,-99.5184722,1.222883
19.9184722,-99.5748611,1.222883
19.9459722,-99.4890278,1.222883
19.9070833,-99.5470833,1.222883
19.9398611,-99.5331944,1.222883
19.9318056,-99.5254167,1.222883
19.9323611,-99.5079167,1.222883
19.9354167,-99.5354167,1.222883
19.9395833,-99.4990278,1.222883
19.9279167,-99.5320833,1.222883
19.90375,-99.6156944,1.222883
19.9354167,-99.5215278,1.222883
19.9298611,-99.5179167,1.222883
19.9345833,-99.51125,1.222883
19.9418056,-99.5518056,1.222883
19.9304167,-99.4948611,1.222883
19.93375,-99.5143056,1.222883
19.9429167,-99.4909722,1.222883
19.8981944,-99.5679167,1.222883
19.93875,-99.5634722,1.222883
19.9173611,-99.5679167,1.222883
19.9306944,-99.5340278,1.222883
19.89875,-99.5681944,1.222883
19.9345833,-99.5423611,1.222883
19.94125,-99.5393056,1.222883
19.9354167,-99.5404167,1.222883
19.9301389,-99.5170833,1.222883
19.91125,-99.5551389,1.222883
19.9268056,-99.55625,1.222883
19.92875,-99.5409722,1.222883
19.9318056,-99.5481944,1.222883
22.1723611,-101.0193056,16.41714
22.1695833,-101.0193056,16.41714
22.1701389,-101.0201389,16.41714
22.1706944,-101.0204167,16.41714
22.1704167,-101.0201389,16.41714
22.1745833,-101.0240278,16.41714
22.1731944,-101.0198611,16.41714
22.1715278,-101.0206944,16.41714
22.1729167,-101.0223611,16.41714
22.1709722,-101.0201389,16.41714
22.1723611,-101.0218056,16.41714
22.1704167,-101.0190278,16.41714
22.1748611,-101.0240278,16.41714
22.1698611,-101.0204167,16.41714
22.1726389,-101.0193056,16.41714
22.16875,-101.0204167,16.41714
22.1701389,-101.0190278,16.41714
22.1743056,-101.0243056,16.41714
22.1706944,-101.0195833,16.41714
22.1698611,-101.0190278,16.41714
22.1720833,-101.02125,16.41714
22.1704167,-101.0181944,16.41714
22.1701389,-101.0193056,16.41714
22.1706944,-101.0181944,16.41714
22.1726389,-101.0220833,16.41714
22.1695833,-101.0204167,16.41714
22.1723611,-101.0198611,16.41714
22.1734722,-101.0226389,16.41714
22.1698611,-101.0198611,16.41714
22.1681944,-101.0201389,16.41714
22.1723611,-101.0195833,16.41714
22.1709722,-101.0193056,16.41714
22.1718056,-101.0193056,16.41714
22.1698611,-101.0176389,16.41714
22.1723611,-101.0220833,16.41714
22.1740278,-101.0229167,16.41714
22.16875,-101.01875,16.41714
22.1704167,-101.0204167,16.41714
22.1743056,-101.0245833,16.41714
22.1715278,-101.0198611,16.41714
22.17375,-101.02375,16.41714
22.1729167,-101.0198611,16.41714
22.1681944,-101.0190278,16.41714
22.1676389,-101.0206944,16.41714
22.1701389,-101.0173611,16.41714
22.1740278,-101.0234722,16.41714
22.1706944,-101.01875,16.41714
22.17125,-101.0204167,16.41714
22.1720833,-101.0190278,16.41714
22.17375,-101.0240278,16.41714
22.1715278,-101.0201389,16.41714
22.17125,-101.0190278,16.41714
22.1729167,-101.0193056,16.41714
22.1690278,-101.0204167,16.41714
22.1684722,-101.0195833,16.41714
22.1693056,-101.0206944,16.41714
22.1679167,-101.0204167,16.41714
22.1715278,-101.0193056,16.41714
22.1681944,-101.0204167,16.41714
22.1693056,-101.0179167,16.41714
22.1706944,-101.0184722,16.41714
22.1698611,-101.0206944,16.41714
22.1693056,-101.0201389,16.41714
22.1681944,-101.0206944,16.41714
22.1718056,-101.0195833,16.41714
22.1743056,-101.0240278,16.41714
22.1723611,-101.0204167,16.41714
22.17125,-101.0198611,16.41714
22.1679167,-101.0206944,16.41714
22.1704167,-101.0206944,16.41714
22.1698611,-101.0195833,16.41714
22.1698611,-101.0201389,16.41714
22.1740278,-101.0231944,16.41714
22.1679167,-101.0195833,16.41714
22.17125,-101.0195833,16.41714
22.1701389,-101.0181944,16.41714
22.1743056,-101.02375,16.41714
22.1690278,-101.0206944,16.41714
22.1701389,-101.0204167,16.41714
22.16875,-101.0201389,16.41714
22.17125,-101.0193056,16.41714
22.1731944,-101.0231944,16.41714
29.6726389,-106.2070833,0.388274
29.6695833,-106.2095833,0.388274
29.6715278,-106.2070833,0.388274
29.6198611,-106.0870833,0.388274
29.6701389,-106.2095833,0.388274
29.6715278,-106.20875,0.388274
29.6715278,-106.2068056,0.388274
29.6734722,-106.1929167,0.388274
29.6726389,-106.2073611,0.388274
29.7026389,-106.1959722,0.388274
29.6709722,-106.2081944,0.388274
29.57875,-106.0484722,0.388274
29.6204167,-106.0673611,0.388274
29.5790278,-106.0498611,0.388274
29.5781944,-106.0501389,0.388274
29.6118056,-106.0770833,0.388274
29.7026389,-106.19625,0.388274
29.6826389,-106.16375,0.388274
29.6698611,-106.2084722,0.388274
29.6709722,-106.2073611,0.388274
29.6709722,-106.1329167,0.388274
29.6206944,-106.0879167,0.388274
29.67125,-106.2084722,0.388274
29.57875,-106.0481944,0.388274
29.6706944,-106.2098611,0.388274
29.6706944,-106.2093056,0.388274
29.7026389,-106.1965278,0.388274
29.6206944,-106.0876389,0.388274
29.67125,-106.2068056,0.388274
29.6706944,-106.2101389,0.388274
29.6729167,-106.2065278,0.388274
29.6206944,-106.0673611,0.388274
29.5790278,-106.0481944,0.388274
29.6715278,-106.2084722,0.388274
29.6695833,-106.2093056,0.388274
29.5784722,-106.04875,0.388274
29.6729167,-106.2070833,0.388274
29.57875,-106.04875,0.388274
29.67125,-106.2070833,0.388274
29.6051389,-106.0770833,0.388274
29.9151389,-104.8948611,0.742681
29.9156944,-104.8943056,0.742681
29.9156944,-104.8945833,0.742681
29.9265278,-104.8820833,0.742681
29.9159722,-104.8945833,0.742681
29.9159722,-104.8940278,0.742681
30.0326389,-104.9031944,0.742681
30.0323611,-104.9034722,0.742681
30.5223611,-111.7973611,0.070976
30.5209722,-111.7970833,0.070976
30.4270833,-111.8020833,0.070976
30.5215278,-111.7973611,0.070976
30.4254167,-111.8009722,0.070976
30.5226389,-111.7970833,0.070976
30.52375,-111.7981944,0.070976
30.5234722,-111.79875,0.070976
30.4743056,-111.8098611,0.070976
30.5201389,-111.7976389,0.070976
30.4754167,-111.8106944,0.070976
30.5229167,-111.7970833,0.070976
30.5206944,-111.7965278,0.070976
30.5226389,-111.7968056,0.070976
30.5201389,-111.7973611,0.070976
30.5218056,-111.7970833,0.070976
30.5095833,-111.7656944,0.070976
30.52125,-111.7973611,0.070976
30.4754167,-111.8104167,0.070976
30.5231944,-111.7984722,0.070976
30.5229167,-111.7973611,0.070976
30.5095833,-111.7654167,0.070976
30.5209722,-111.7965278,0.070976
30.5234722,-111.7981944,0.070976
30.4743056,-111.8101389,0.070976
30.5220833,-111.7970833,0.070976
30.5209722,-111.7973611,0.070976
30.5234722,-111.7984722,0.070976
30.5098611,-111.7654167,0.070976
30.5218056,-111.7973611,0.070976
24.8523611,-98.1184722,1.717464
24.8498611,-98.1220833,1.717464
24.8526389,-98.1206944,1.717464
24.8529167,-98.1251389,1.717464
24.8506944,-98.1179167,1.717464
24.8504167,-98.1248611,1.717464
24.8504167,-98.1256944,1.717464
24.8495833,-98.1231944,1.717464
24.8518056,-98.1243056,1.717464
24.8518056,-98.1198611,1.717464
24.8523611,-98.1198611,1.717464
24.8531944,-98.1204167,1.717464
24.8518056,-98.1215278,1.717464
24.8520833,-98.1229167,1.717464
24.8504167,-98.1220833,1.717464
24.8520833,-98.1251389,1.717464
24.8509722,-98.1240278,1.717464
24.8520833,-98.1248611,1.717464
24.8523611,-98.1251389,1.717464
24.8495833,-98.1190278,1.717464
24.8526389,-98.1204167,1.717464
24.8493056,-98.1231944,1.717464
24.8490278,-98.1229167,1.717464
24.8523611,-98.1248611,1.717464
24.8498611,-98.1226389,1.717464
24.8520833,-98.1259722,1.717464
24.8504167,-98.1229167,1.717464
24.8493056,-98.1223611,1.717464
24.8520833,-98.1234722,1.717464
24.8501389,-98.1181944,1.717464
24.8529167,-98.1198611,1.717464
24.8501389,-98.1240278,1.717464
24.8495833,-98.1240278,1.717464
24.8493056,-98.1254167,1.717464
24.8509722,-98.1231944,1.717464
24.85125,-98.1204167,1.717464
24.8495833,-98.1215278,1.717464
24.8490278,-98.1231944,1.717464
24.8515278,-98.12125,1.717464
24.8526389,-98.1243056,1.717464
24.8529167,-98.1223611,1.717464
24.8531944,-98.1248611,1.717464
24.8504167,-98.12375,1.717464
24.8509722,-98.1195833,1.717464
24.8526389,-98.1251389,1.717464
24.8523611,-98.11875,1.717464
24.8498611,-98.1223611,1.717464
24.8518056,-98.1223611,1.717464
24.8501389,-98.1226389,1.717464
24.8520833,-98.1223611,1.717464
24.8495833,-98.1245833,1.717464
24.8506944,-98.1206944,1.717464
24.8526389,-98.1248611,1.717464
24.85125,-98.1226389,1.717464
24.8493056,-98.1190278,1.717464
24.8498611,-98.1251389,1.717464
24.8495833,-98.1220833,1.717464
24.8495833,-98.1193056,1.717464
24.8531944,-98.1251389,1.717464
24.85125,-98.1184722,1.717464
24.8493056,-98.1248611,1.717464
24.85125,-98.12375,1.717464
24.8504167,-98.1184722,1.717464
24.8515278,-98.1193056,1.717464
24.8509722,-98.1184722,1.717464
24.8523611,-98.1254167,1.717464
24.85125,-98.1206944,1.717464
24.8531944,-98.1229167,1.717464
24.8515278,-98.1254167,1.717464
24.8509722,-98.1198611,1.717464
24.8495833,-98.1181944,1.717464
24.8531944,-98.1254167,1.717464
24.8498611,-98.11875,1.717464
24.8501389,-98.1218056,1.717464
24.8493056,-98.1259722,1.717464
24.8493056,-98.1251389,1.717464
24.8520833,-98.12375,1.717464
24.8495833,-98.1251389,1.717464
24.8498611,-98.1254167,1.717464
24.8506944,-98.1209722,1.717464
24.8501389,-98.1259722,1.717464
24.8498611,-98.12375,1.717464
24.8493056,-98.1234722,1.717464
24.8531944,-98.1243056,1.717464
24.8498611,-98.1243056,1.717464
24.8509722,-98.1190278,1.717464
24.8498611,-98.1259722,1.717464
24.8506944,-98.12375,1.717464
24.8498611,-98.1256944,1.717464
24.8515278,-98.1243056,1.717464
24.8506944,-98.1223611,1.717464
24.8509722,-98.1234722,1.717464
24.8515278,-98.1256944,1.717464
24.8506944,-98.1243056,1.717464
24.8504167,-98.1231944,1.717464
24.8520833,-98.1240278,1.717464
24.8490278,-98.1218056,1.717464
24.8493056,-98.1184722,1.717464
24.8504167,-98.1218056,1.717464
24.8493056,-98.1256944,1.717464
24.8501389,-98.1206944,1.717464
24.8515278,-98.1206944,1.717464
24.8509722,-98.12375,1.717464
24.8515278,-98.1190278,1.717464
24.8495833,-98.1259722,1.717464
24.8518056,-98.1240278,1.717464
24.8520833,-98.1190278,1.717464
24.85125,-98.1209722,1.717464
24.8515278,-98.11875,1.717464
24.8518056,-98.1231944,1.717464
24.8531944,-98.1198611,1.717464
24.8518056,-98.12125,1.717464
24.8495833,-98.1184722,1.717464
24.8523611,-98.1226389,1.717464
24.8523611,-98.1259722,1.717464
24.8506944,-98.1254167,1.717464
24.8498611,-98.1184722,1.717464
24.8531944,-98.1179167,1.717464
24.8523611,-98.1234722,1.717464
24.8495833,-98.1243056,1.717464
24.8509722,-98.1181944,1.717464
24.8520833,-98.1195833,1.717464
24.8523611,-98.1190278,1.717464
24.8515278,-98.1248611,1.717464
24.8509722,-98.1193056,1.717464
24.8504167,-98.1193056,1.717464
24.8523611,-98.1195833,1.717464
24.8504167,-98.1259722,1.717464
24.8504167,-98.1195833,1.717464
24.8531944,-98.1193056,1.717464
24.8526389,-98.1190278,1.717464
24.8493056,-98.11875,1.717464
24.8520833,-98.1254167,1.717464
24.8506944,-98.1176389,1.717464
24.85125,-98.1251389,1.717464
24.8518056,-98.1251389,1.717464
24.8506944,-98.1181944,1.717464
24.8518056,-98.1234722,1.717464
24.8515278,-98.1223611,1.717464
24.8515278,-98.1181944,1.717464
24.8520833,-98.1226389,1.717464
24.8515278,-98.1226389,1.717464
24.85125,-98.1248611,1.717464
24.8531944,-98.1215278,1.717464
24.8501389,-98.1220833,1.717464
24.8523611,-98.1245833,1.717464
24.8523611,-98.1201389,1.717464
24.8501389,-98.1190278,1.717464
24.8518056,-98.1254167,1.717464
24.8504167,-98.1181944,1.717464
24.8531944,-98.1184722,1.717464
24.85125,-98.11875,1.717464
24.8490278,-98.1223611,1.717464
24.8526389,-98.1245833,1.717464
24.8515278,-98.1204167,1.717464
24.8531944,-98.1190278,1.717464
24.8515278,-98.1240278,1.717464
24.8520833,-98.1256944,1.717464
24.8518056,-98.1256944,1.717464
24.8509722,-98.1226389,1.717464
24.8504167,-98.12125,1.717464
24.8531944,-98.1195833,1.717464
24.8504167,-98.1190278,1.717464
24.8506944,-98.1190278,1.717464
24.8498611,-98.1240278,1.717464
24.8506944,-98.1229167,1.717464
24.8523611,-98.1218056,1.717464
24.8490278,-98.1179167,1.717464
24.8504167,-98.1206944,1.717464
24.8498611,-98.1218056,1.717464
24.8490278,-98.1226389,1.717464
24.8498611,-98.1176389,1.717464
24.8520833,-98.1181944,1.717464
24.8495833,-98.1229167,1.717464
24.8506944,-98.1231944,1.717464
24.8509722,-98.1179167,1.717464
24.8518056,-98.1195833,1.717464
24.8501389,-98.12125,1.717464
24.8501389,-98.1223611,1.717464
24.8518056,-98.11875,1.717464
24.8520833,-98.1231944,1.717464
24.85125,-98.1198611,1.717464
24.8520833,-98.11875,1.717464
24.8515278,-98.1209722,1.717464
24.8526389,-98.1254167,1.717464
24.8495833,-98.1223611,1.717464
24.8501389,-98.1231944,1.717464
24.8531944,-98.11875,1.717464
24.8498611,-98.1190278,1.717464
24.8529167,-98.1201389,1.717464
24.8501389,-98.1243056,1.717464
24.8515278,-98.1245833,1.717464
24.8506944,-98.1184722,1.717464
24.8518056,-98.1229167,1.717464
24.8506944,-98.1256944,1.717464
24.8495833,-98.11875,1.717464
32.4845833,-115.2404167,0.520808
32.48625,-115.2373611,0.520808
32.4884722,-115.2181944,0.520808
32.48875,-115.24375,0.520808
32.48875,-115.2440278,0.520808
32.48875,-115.2359722,0.520808
32.4854167,-115.2390278,0.520808
32.4893056,-115.2393056,0.520808
32.4890278,-115.2248611,0.520808
32.4873611,-115.2415278,0.520808
32.4840278,-115.2381944,0.520808
32.4868056,-115.2401389,0.520808
32.4895833,-115.2398611,0.520808
32.4843056,-115.2343056,0.520808
32.4859722,-115.2356944,0.520808
32.4895833,-115.2401389,0.520808
32.4859722,-115.23375,0.520808
32.48875,-115.2418056,0.520808
32.4890278,-115.2418056,0.520808
32.4901389,-115.2398611,0.520808
32.48875,-115.2354167,0.520808
32.4901389,-115.2354167,0.520808
32.4843056,-115.2443056,0.520808
32.4979167,-115.27125,0.520808
32.4979167,-115.2690278,0.520808
32.4845833,-115.26625,0.520808
32.4901389,-115.2673611,0.520808
32.4854167,-115.24375,0.520808
32.4843056,-115.2384722,0.520808
32.4845833,-115.2356944,0.520808
32.4859722,-115.2334722,0.520808
32.48875,-115.2506944,0.520808
32.4859722,-115.23625,0.520808
32.4901389,-115.2370833,0.520808
32.4909722,-115.2368056,0.520808
32.48875,-115.2404167,0.520808
32.4898611,-115.2354167,0.520808
32.4873611,-115.2356944,0.520808
32.4856944,-115.2331944,0.520808
32.4854167,-115.2415278,0.520808
32.4854167,-115.2393056,0.520808
32.4868056,-115.2376389,0.520808
32.4868056,-115.2368056,0.520808
32.4909722,-115.2348611,0.520808
32.4890278,-115.2356944,0.520808
32.4865278,-115.2426389,0.520808
32.4856944,-115.2409722,0.520808
32.5031944,-115.2645833,0.520808
32.4890278,-115.2245833,0.520808
32.4890278,-115.2373611,0.520808
32.49125,-115.2526389,0.520808
32.4856944,-115.2356944,0.520808
32.4873611,-115.2398611,0.520808
32.48875,-115.2409722,0.520808
32.4893056,-115.2395833,0.520808
32.48875,-115.2343056,0.520808
32.4848611,-115.2431944,0.520808
32.4840278,-115.2340278,0.520808
32.4845833,-115.2348611,0.520808
32.48625,-115.2395833,0.520808
32.4884722,-115.2195833,0.520808
32.4873611,-115.23875,0.520808
32.4873611,-115.2418056,0.520808
32.4890278,-115.2354167,0.520808
32.4890278,-115.2440278,0.520808
32.4870833,-115.2420833,0.520808
32.4843056,-115.2345833,0.520808
32.4879167,-115.23875,0.520808
32.4890278,-115.2401389,0.520808
32.4854167,-115.2356944,0.520808
32.4865278,-115.2351389,0.520808
32.48375,-115.2370833,0.520808
32.4865278,-115.2348611,0.520808
32.48625,-115.2393056,0.520808
32.48375,-115.2345833,0.520808
32.4845833,-115.2431944,0.520808
32.48625,-115.23875,0.520808
32.48875,-115.23875,0.520808
32.4881944,-115.2401389,0.520808
32.48625,-115.2381944,0.520808
32.48875,-115.23625,0.520808
32.4631944,-115.1979167,0.520808
32.4656944,-115.2009722,0.520808
32.4123611,-115.2454167,0.520808
32.4170833,-115.2123611,0.520808
32.4209722,-115.2245833,0.520808
32.4079167,-115.2181944,0.520808
32.4156944,-115.2031944,0.520808
32.4015278,-115.2395833,0.520808
32.4690278,-115.1970833,0.520808
32.4695833,-115.1981944,0.520808
32.3473611,-115.1879167,0.520808
32.4201389,-115.1943056,0.520808
32.4076389,-115.2165278,0.520808
32.4223611,-115.2156944,0.520808
32.4073611,-115.2451389,0.520808
32.3993056,-115.2015278,0.520808
32.4079167,-115.2126389,0.520808
32.3945833,-115.1851389,0.520808
32.4479167,-115.19625,0.520808
32.4001389,-115.23875,0.520808
32.4473611,-115.1959722,0.520808
32.4420833,-115.2376389,0.520808
32.3968056,-115.20125,0.520808
32.3979167,-115.2006944,0.520808
32.4426389,-115.2376389,0.520808
32.4095833,-115.2165278,0.520808
32.40875,-115.2118056,0.520808
32.3926389,-115.2031944,0.520808
32.4645833,-115.2029167,0.520808
32.4218056,-115.2154167,0.520808
32.4201389,-115.1565278,0.520808
32.4323611,-115.1926389,0.520808
32.39875,-115.2359722,0.520808
32.4079167,-115.2173611,0.520808
32.4156944,-115.2345833,0.520808
32.39875,-115.2370833,0.520808
32.4068056,-115.2068056,0.520808
32.42125,-115.22125,0.520808
32.4495833,-115.1943056,0.520808
32.4034722,-115.20375,0.520808
32.3943056,-115.1806944,0.520808
32.4126389,-115.2418056,0.520808
32.4090278,-115.2129167,0.520808
32.4231944,-115.2190278,0.520808
32.4223611,-115.2234722,0.520808
32.4606944,-115.1976389,0.520808
32.4076389,-115.2243056,0.520808
32.3473611,-115.1868056,0.520808
32.3956944,-115.1920833,0.520808
32.4404167,-115.23625,0.520808
32.3509722,-115.1981944,0.520808
32.4118056,-115.2070833,0.520808
32.3990278,-115.23625,0.520808
32.4415278,-115.2020833,0.520808
32.3948611,-115.2076389,0.520808
32.4740278,-115.20125,0.520808
32.3984722,-115.20125,0.520808
32.4079167,-115.2301389,0.520808
32.4218056,-115.2193056,0.520808
32.4148611,-115.2018056,0.520808
32.4623611,-115.1973611,0.520808
32.4006944,-115.2351389,0.520808
32.4254167,-115.22375,0.520808
32.4059722,-115.2365278,0.520808
32.4048611,-115.1979167,0.520808
32.4006944,-115.2354167,0.520808
32.4479167,-115.1934722,0.520808
32.4556944,-115.1548611,0.520808
32.4173611,-115.1729167,0.520808
32.42375,-115.21875,0.520808
32.4204167,-115.15625,0.520808
32.3959722,-115.19375,0.520808
32.3929167,-115.2095833,0.520808
32.3973611,-115.22375,0.520808
32.4648611,-115.1676389,0.520808
32.4098611,-115.2023611,0.520808
32.4473611,-115.1918056,0.520808
32.4570833,-115.2159722,0.520808
32.4676389,-115.19625,0.520808
32.4020833,-115.2245833,0.520808
32.3573611,-115.1893056,0.520808
32.4093056,-115.23625,0.520808
32.4404167,-115.2359722,0.520808
32.37125,-115.1856944,0.520808
32.4193056,-115.2270833,0.520808
32.4631944,-115.19625,0.520808
32.4123611,-115.2070833,0.520808
32.41375,-115.2134722,0.520808
32.4231944,-115.2245833,0.520808
32.4129167,-115.2518056,0.520808
32.3898611,-115.1943056,0.520808
32.48125,-115.1576389,0.520808
32.4815278,-115.1565278,0.520808
32.4426389,-115.2020833,0.520808
32.4554167,-115.1604167,0.520808
32.4659722,-115.1948611,0.520808
32.4143056,-115.2326389,0.520808
32.4093056,-115.2109722,0.520808
32.41125,-115.21375,0.520808
32.4476389,-115.1931944,0.520808
32.4393056,-115.1948611,0.520808
32.4595833,-115.18125,0.520808
32.4679167,-115.1998611,0.520808
32.4668056,-115.2004167,0.520808
32.4223611,-115.2173611,0.520808
32.4256944,-115.2243056,0.520808
32.39125,-115.1918056,0.520808
32.4584722,-115.1926389,0.520808
32.4059722,-115.2220833,0.520808
32.4220833,-115.2176389,0.520808
32.4159722,-115.2079167,0.520808
32.4070833,-115.2065278,0.520808
32.3470833,-115.1890278,0.520808
32.46875,-115.1990278,0.520808
32.4140278,-115.2029167,0.520808
32.46375,-115.1623611,0.520808
32.3495833,-115.1895833,0.520808
32.41375,-115.2431944,0.520808
32.42125,-115.2223611,0.520808
32.4056944,-115.2126389,0.520808
32.4018056,-115.1754167,0.520808
32.3473611,-115.1895833,0.520808
32.4059722,-115.2065278,0.520808
32.4081944,-115.1806944,0.520808
32.4070833,-115.2348611,0.520808
32.3956944,-115.2048611,0.520808
32.4198611,-115.2168056,0.520808
32.4634722,-115.2034722,0.520808
32.3620833,-115.1998611,0.520808
32.4079167,-115.2193056,0.520808
32.42125,-115.2245833,0.520808
32.4604167,-115.1979167,0.520808
32.43875,-115.19125,0.520808
32.4704167,-115.1995833,0.520808
32.4181944,-115.1748611,0.520808
32.4143056,-115.2143056,0.520808
32.41375,-115.2518056,0.520808
32.40125,-115.2229167,0.520808
32.4220833,-115.2193056,0.520808
32.3731944,-115.1881944,0.520808
32.4170833,-115.2251389,0.520808
32.4823611,-115.2390278,0.520808
32.4670833,-115.1954167,0.520808
32.40375,-115.2284722,0.520808
32.4476389,-115.1956944,0.520808
32.4143056,-115.2104167,0.520808
32.4151389,-115.2148611,0.520808
32.3959722,-115.2270833,0.520808
32.4076389,-115.2065278,0.520808
32.4120833,-115.2190278,0.520808
32.41125,-115.2445833,0.520808
32.37875,-115.1873611,0.520808
32.4076389,-115.2456944,0.520808
